case_id,task,perturbation,perturbation_name,text,gold_route,predicted_route,gold_department,predicted_department,gold_risk,predicted_risk,gold_red_flags,predicted_red_flags,acceptable_doc_ids,evidence_doc_ids,evidence_citation_ids,evidence_departments,evidence_scores,abstained,followup_missing,latency_ms,error
EV0150,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：发热后咳塑加重，痰变得黏稠发黄，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-pneumonia-medlineplus | resp-pneumonia-nhlbi | resp-pneumonia-nhs,card-heart-failure-nhlbi | resp-influenza-seasonal-who | resp-bronchitis-medlineplus,card-heart-failure-nhlbi#1 | resp-influenza-seasonal-who#1 | resp-bronchitis-medlineplus#1,心血管内科 | 呼吸内科 | 呼吸内科,0.7043 | 0.6843 | 0.6798,False,,788.166,
EV0151,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：夜间反腹喘息和咳嗽，运动后更明显，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-asthma-overview | resp-asthma-nhs | resp-asthma-nhlbi | resp-asthma-medlineplus,resp-asthma-overview | resp-asthma-medlineplus | resp-asthma-overview,resp-asthma-overview#0 | resp-asthma-medlineplus#0 | resp-asthma-overview#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.751 | 0.7362 | 0.7237,False,,598.171,
EV0152,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：夜间反腹喘息和咳嗽，运动后更明显，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-asthma-overview | resp-asthma-nhs | resp-asthma-nhlbi | resp-asthma-medlineplus,resp-asthma-overview | resp-asthma-medlineplus | resp-asthma-overview,resp-asthma-overview#0 | resp-asthma-medlineplus#0 | resp-asthma-overview#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.751 | 0.7362 | 0.7237,False,,406.776,
EV0153,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：接触烟雾后咳塑和喘息明显加重，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-household-air-pollution | resp-ambient-air-pollution,resp-copd-overview | resp-household-air-pollution | resp-asthma-nhs,resp-copd-overview#0 | resp-household-air-pollution#2 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.6881 | 0.665 | 0.6622,False,,781.072,
EV0154,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：接触烟雾后咳塑和喘息明显加重，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-household-air-pollution | resp-ambient-air-pollution,resp-copd-overview | resp-household-air-pollution | resp-asthma-nhs,resp-copd-overview#0 | resp-household-air-pollution#2 | resp-asthma-nhs#0,呼吸内科 | 呼吸内科 | 呼吸内科,0.6881 | 0.665 | 0.6622,False,,781.314,
EV0155,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：长期咳塑咳痰，爬楼后容易喘，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-copd-overview | resp-copd-nhs | resp-copd-nhlbi | resp-copd-medlineplus,resp-copd-overview | resp-cough-nhs | resp-household-air-pollution,resp-copd-overview#0 | resp-cough-nhs#0 | resp-household-air-pollution#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7491 | 0.7191 | 0.6981,False,,594.081,
EV0156,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：长期咳塑咳痰，爬楼后容易喘，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-copd-overview | resp-copd-nhs | resp-copd-nhlbi | resp-copd-medlineplus,resp-copd-overview | resp-cough-nhs | resp-household-air-pollution,resp-copd-overview#0 | resp-cough-nhs#0 | resp-household-air-pollution#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7491 | 0.7191 | 0.6981,False,,405.525,
EV0157,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：睡觉打鼾很重、，白天总是困倦，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi | resp-asthma-overview,resp-sleep-apnea-medlineplus#1 | resp-sleep-apnea-nhlbi#1 | resp-asthma-overview#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7034 | 0.6837 | 0.6757,False,,788.572,
EV0158,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：睡觉打鼾很重、，白天总是困倦，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi,resp-sleep-apnea-medlineplus | resp-sleep-apnea-nhlbi | resp-asthma-overview,resp-sleep-apnea-medlineplus#1 | resp-sleep-apnea-nhlbi#1 | resp-asthma-overview#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7034 | 0.6837 | 0.6757,False,,613.59,
EV0159,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：感冒后一直干咳、，讲话多时更明显，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-cough-nhs | resp-bronchitis-medlineplus | resp-bronchitis-nhs,resp-cough-nhs | resp-copd-overview | resp-bronchitis-medlineplus,resp-cough-nhs#0 | resp-copd-overview#0 | resp-bronchitis-medlineplus#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7109 | 0.6995 | 0.694,False,,449.918,
EV0160,evidence_triage,4,P4 错别字与未登录改写,描述里可能有错别字：感冒后一直干咳、，讲话多时更明显，想做分诊。,evidence_triage,evidence_triage,呼吸内科,呼吸内科,中,中,,,resp-cough-nhs | resp-bronchitis-medlineplus | resp-bronchitis-nhs,resp-cough-nhs | resp-copd-overview | resp-bronchitis-medlineplus,resp-cough-nhs#0 | resp-copd-overview#0 | resp-bronchitis-medlineplus#1,呼吸内科 | 呼吸内科 | 呼吸内科,0.7109 | 0.6995 | 0.694,False,,276.183,
EV0161,evidence_triage,0,P0 规范表达,吃油腻食物后右上腹疼并伴恶心，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-gallstones-medlineplus | gast-gallstones-niddk,gast-peptic-ulcer-medlineplus | gast-gallstones-niddk | gast-pancreatitis-medlineplus,gast-peptic-ulcer-medlineplus#0 | gast-gallstones-niddk#0 | gast-pancreatitis-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.6865 | 0.6361 | 0.6314,False,,996.559,
EV0162,evidence_triage,0,P0 规范表达,主要情况是吃油腻食物后右上腹疼并伴恶心，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-gallstones-medlineplus | gast-gallstones-niddk,gast-peptic-ulcer-medlineplus | gast-gallstones-niddk | gast-reflux-symptoms,gast-peptic-ulcer-medlineplus#0 | gast-gallstones-niddk#0 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7323 | 0.6943 | 0.694,False,,606.58,
EV0163,evidence_triage,0,P0 规范表达,突然腹泻和呕吐，肚子一阵阵绞痛，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-pancreatitis-medlineplus | gast-pancreatitis-niddk | gast-constipation-niddk,gast-pancreatitis-medlineplus#1 | gast-pancreatitis-niddk#1 | gast-constipation-niddk#1,消化内科 | 消化内科 | 消化内科,0.7126 | 0.7083 | 0.7073,False,,617.77,
EV0164,evidence_triage,0,P0 规范表达,主要情况是突然腹泻和呕吐，肚子一阵阵绞痛，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-constipation-niddk | gast-reflux-symptoms | gast-diarrhea-warning-signs,gast-constipation-niddk#1 | gast-reflux-symptoms#2 | gast-diarrhea-warning-signs#2,消化内科 | 消化内科 | 消化内科,0.7853 | 0.7848 | 0.7708,False,,425.249,
EV0165,evidence_triage,0,P0 规范表达,吃含面食的食物后腹胀腹泻，体重下降，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-celiac-medlineplus | gast-celiac-niddk,gast-lactose-intolerance-niddk | gast-celiac-medlineplus | gast-diarrhea-warning-signs,gast-lactose-intolerance-niddk#0 | gast-celiac-medlineplus#0 | gast-diarrhea-warning-signs#0,消化内科 | 消化内科 | 消化内科,0.6743 | 0.6651 | 0.6641,False,,793.389,
EV0166,evidence_triage,0,P0 规范表达,主要情况是吃含面食的食物后腹胀腹泻，体重下降，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-celiac-medlineplus | gast-celiac-niddk,gast-lactose-intolerance-niddk | gast-reflux-symptoms | gast-celiac-niddk,gast-lactose-intolerance-niddk#0 | gast-reflux-symptoms#1 | gast-celiac-niddk#0,消化内科 | 消化内科 | 消化内科,0.7539 | 0.7462 | 0.7327,False,,812.399,
EV0167,evidence_triage,0,P0 规范表达,上腹部有灼烧感，空腹时更明显，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-reflux-symptoms | gast-pancreatitis-medlineplus | gast-peptic-ulcer-medlineplus,gast-reflux-symptoms#0 | gast-pancreatitis-medlineplus#0 | gast-peptic-ulcer-medlineplus#0,消化内科 | 消化内科 | 消化内科,0.6761 | 0.6585 | 0.6575,False,,628.431,
EV0168,evidence_triage,0,P0 规范表达,主要情况是上腹部有灼烧感，空腹时更明显，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-reflux-symptoms | gast-pancreatitis-medlineplus | gast-pancreatitis-niddk,gast-reflux-symptoms#0 | gast-pancreatitis-medlineplus#0 | gast-pancreatitis-niddk#0,消化内科 | 消化内科 | 消化内科,0.7213 | 0.7198 | 0.7177,False,,443.99,
EV0169,evidence_triage,0,P0 规范表达,餐后反酸烧心，平躺时更明显，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-pancreatitis-niddk | gast-food-safety-who,gast-reflux-symptoms#0 | gast-pancreatitis-niddk#1 | gast-food-safety-who#2,消化内科 | 消化内科 | 消化内科,0.8144 | 0.6314 | 0.6287,False,,1025.339,
EV0170,evidence_triage,0,P0 规范表达,主要情况是餐后反酸烧心，平躺时更明显，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-reflux-symptoms | gast-pancreatitis-niddk,gast-reflux-symptoms#0 | gast-reflux-symptoms#1 | gast-pancreatitis-niddk#1,消化内科 | 消化内科 | 消化内科,0.8454 | 0.6911 | 0.6681,False,,1002.623,
EV0171,evidence_triage,0,P0 规范表达,腹部反复不适，排便后会有所缓解，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-reflux-symptoms | gast-hemorrhoids-niddk | gast-lactose-intolerance-niddk,gast-reflux-symptoms#1 | gast-hemorrhoids-niddk#1 | gast-lactose-intolerance-niddk#1,消化内科 | 消化内科 | 消化内科,0.7111 | 0.691 | 0.687,False,,808.649,
EV0172,evidence_triage,0,P0 规范表达,主要情况是腹部反复不适，排便后会有所缓解，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-reflux-symptoms | gast-ibs-niddk | gast-lactose-intolerance-niddk,gast-reflux-symptoms#1 | gast-ibs-niddk#0 | gast-lactose-intolerance-niddk#1,消化内科 | 消化内科 | 消化内科,0.8331 | 0.7906 | 0.7836,False,,612.99,
EV0173,evidence_triage,0,P0 规范表达,喝牛奶后腹胀、排气多并容易腹泻，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-diarrhea-warning-signs | gast-reflux-symptoms,gast-lactose-intolerance-niddk#0 | gast-diarrhea-warning-signs#0 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7081 | 0.6735 | 0.6551,False,,794.433,
EV0174,evidence_triage,0,P0 规范表达,主要情况是喝牛奶后腹胀、排气多并容易腹泻，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-celiac-niddk | gast-reflux-symptoms,gast-lactose-intolerance-niddk#0 | gast-celiac-niddk#0 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7948 | 0.7501 | 0.7401,False,,622.335,
EV0175,evidence_triage,0,P0 规范表达,排便次数减少，大便干硬且费力，已经持续三天。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-constipation-niddk | gast-constipation-medlineplus | gast-viral-gastroenteritis-niddk,gast-constipation-niddk#0 | gast-constipation-medlineplus#0 | gast-viral-gastroenteritis-niddk#1,消化内科 | 消化内科 | 消化内科,0.7223 | 0.698 | 0.674,False,,420.657,
EV0176,evidence_triage,0,P0 规范表达,主要情况是排便次数减少，大便干硬且费力，程度中等。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-constipation-niddk | gast-constipation-medlineplus | gast-diarrhea-warning-signs,gast-constipation-niddk#0 | gast-constipation-medlineplus#0 | gast-diarrhea-warning-signs#1,消化内科 | 消化内科 | 消化内科,0.8139 | 0.7902 | 0.761,False,,253.548,
EV0177,evidence_triage,1,P1 口语与同义表达,这阵子老是吃含面食的食物后腹胀腹泻，体重下降，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-celiac-medlineplus | gast-celiac-niddk,gast-constipation-medlineplus | gast-constipation-niddk | gast-reflux-symptoms,gast-constipation-medlineplus#1 | gast-constipation-niddk#1 | gast-reflux-symptoms#2,消化内科 | 消化内科 | 消化内科,0.6906 | 0.6825 | 0.6743,False,,798.362,
EV0178,evidence_triage,1,P1 口语与同义表达,我说得口语一点：吃含面食的食物后腹胀腹泻，体重下降，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-celiac-medlineplus | gast-celiac-niddk,gast-lactose-intolerance-niddk | gast-reflux-symptoms | gast-diarrhea-warning-signs,gast-lactose-intolerance-niddk#0 | gast-reflux-symptoms#1 | gast-diarrhea-warning-signs#0,消化内科 | 消化内科 | 消化内科,0.6987 | 0.6741 | 0.6705,False,,801.765,
EV0179,evidence_triage,1,P1 口语与同义表达,这阵子老是吃油腻食物后右上腹疼并伴恶心，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-gallstones-medlineplus | gast-gallstones-niddk,gast-crohns-niddk | gast-pancreatitis-niddk | gast-pancreatitis-medlineplus,gast-crohns-niddk#1 | gast-pancreatitis-niddk#1 | gast-pancreatitis-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.66 | 0.6551 | 0.6535,False,,609.305,
EV0180,evidence_triage,1,P1 口语与同义表达,我说得口语一点：吃油腻食物后右上腹疼并伴恶心，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-gallstones-medlineplus | gast-gallstones-niddk,gast-peptic-ulcer-medlineplus | gast-reflux-symptoms | gast-gallstones-niddk,gast-peptic-ulcer-medlineplus#0 | gast-reflux-symptoms#1 | gast-gallstones-niddk#0,消化内科 | 消化内科 | 消化内科,0.706 | 0.6362 | 0.6275,False,,414.23,
EV0181,evidence_triage,1,P1 口语与同义表达,这阵子老是突然腹泻和呕吐，肚子一阵阵绞痛，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-pancreatitis-niddk | gast-constipation-niddk | gast-pancreatitis-medlineplus,gast-pancreatitis-niddk#1 | gast-constipation-niddk#1 | gast-pancreatitis-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.7206 | 0.7196 | 0.7165,False,,791.635,
EV0182,evidence_triage,1,P1 口语与同义表达,我说得口语一点：突然腹泻和呕吐，肚子一阵阵绞痛，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-constipation-niddk | gast-reflux-symptoms | gast-pancreatitis-medlineplus,gast-constipation-niddk#1 | gast-reflux-symptoms#2 | gast-pancreatitis-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.7155 | 0.7108 | 0.7058,False,,799.337,
EV0183,evidence_triage,1,P1 口语与同义表达,这阵子老是餐后反酸烧心，平躺时更明显，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-pancreatitis-niddk | gast-ulcerative-colitis-niddk,gast-reflux-symptoms#0 | gast-pancreatitis-niddk#1 | gast-ulcerative-colitis-niddk#1,消化内科 | 消化内科 | 消化内科,0.7844 | 0.664 | 0.6464,False,,612.93,
EV0184,evidence_triage,1,P1 口语与同义表达,我说得口语一点：餐后反酸烧心，平躺时更明显，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-reflux-symptoms | gast-pancreatitis-niddk,gast-reflux-symptoms#0 | gast-reflux-symptoms#1 | gast-pancreatitis-niddk#1,消化内科 | 消化内科 | 消化内科,0.8428 | 0.6694 | 0.6474,False,,422.5,
EV0185,evidence_triage,1,P1 口语与同义表达,这阵子老是腹部反复不适，排便后会有所缓解，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-constipation-medlineplus | gast-hemorrhoids-niddk | gast-reflux-symptoms,gast-constipation-medlineplus#1 | gast-hemorrhoids-niddk#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7082 | 0.7012 | 0.6904,False,,797.807,
EV0186,evidence_triage,1,P1 口语与同义表达,我说得口语一点：腹部反复不适，排便后会有所缓解，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-reflux-symptoms | gast-ibs-niddk | gast-constipation-medlineplus,gast-reflux-symptoms#1 | gast-ibs-niddk#0 | gast-constipation-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.7578 | 0.7251 | 0.7127,False,,828.433,
EV0187,evidence_triage,1,P1 口语与同义表达,这阵子老是喝牛奶后腹胀、排气多并容易腹泻，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-constipation-niddk | gast-reflux-symptoms,gast-lactose-intolerance-niddk#0 | gast-constipation-niddk#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.6452 | 0.6425 | 0.6271,False,,641.442,
EV0188,evidence_triage,1,P1 口语与同义表达,我说得口语一点：喝牛奶后腹胀、排气多并容易腹泻，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-diarrhea-warning-signs | gast-reflux-symptoms,gast-lactose-intolerance-niddk#0 | gast-diarrhea-warning-signs#0 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7225 | 0.6694 | 0.6549,False,,451.493,
EV0189,evidence_triage,1,P1 口语与同义表达,这阵子老是上腹部有灼烧感，空腹时更明显，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-pancreatitis-medlineplus | gast-ulcerative-colitis-medlineplus | gast-nafld-niddk,gast-pancreatitis-medlineplus#1 | gast-ulcerative-colitis-medlineplus#1 | gast-nafld-niddk#1,消化内科 | 消化内科 | 消化内科,0.677 | 0.6754 | 0.6753,False,,841.707,
EV0190,evidence_triage,1,P1 口语与同义表达,我说得口语一点：上腹部有灼烧感，空腹时更明显，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-peptic-ulcer-medlineplus | gast-reflux-symptoms | gast-pancreatitis-medlineplus,gast-peptic-ulcer-medlineplus#0 | gast-reflux-symptoms#0 | gast-pancreatitis-medlineplus#0,消化内科 | 消化内科 | 消化内科,0.7102 | 0.6822 | 0.6714,False,,627.242,
EV0191,evidence_triage,1,P1 口语与同义表达,这阵子老是排便次数减少，大便干硬且费力，想知道该挂哪个科。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-viral-gastroenteritis-niddk | gast-hemorrhoids-niddk | gast-constipation-medlineplus,gast-viral-gastroenteritis-niddk#1 | gast-hemorrhoids-niddk#1 | gast-constipation-medlineplus#1,消化内科 | 消化内科 | 消化内科,0.6908 | 0.6778 | 0.6774,False,,481.334,
EV0192,evidence_triage,1,P1 口语与同义表达,我说得口语一点：排便次数减少，大便干硬且费力，最近挺困扰。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-constipation-niddk | gast-constipation-medlineplus | gast-diarrhea-warning-signs,gast-constipation-niddk#0 | gast-constipation-medlineplus#0 | gast-diarrhea-warning-signs#1,消化内科 | 消化内科 | 消化内科,0.739 | 0.7237 | 0.683,False,,266.155,
EV0193,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是突然腹泻和呕吐，肚子一阵阵绞痛。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-constipation-niddk | gast-pancreatitis-medlineplus | gast-reflux-symptoms,gast-constipation-niddk#1 | gast-pancreatitis-medlineplus#1 | gast-reflux-symptoms#2,消化内科 | 消化内科 | 消化内科,0.717 | 0.7084 | 0.704,False,,798.48,
EV0194,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是突然腹泻和呕吐，肚子一阵阵绞痛。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-viral-gastroenteritis-niddk | gast-diarrhea-warning-signs,gast-constipation-niddk | gast-reflux-symptoms | gast-reflux-symptoms,gast-constipation-niddk#1 | gast-reflux-symptoms#2 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7386 | 0.717 | 0.7144,False,,799.55,
EV0195,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是喝牛奶后腹胀、排气多并容易腹泻。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-diarrhea-warning-signs | gast-reflux-symptoms,gast-lactose-intolerance-niddk#0 | gast-diarrhea-warning-signs#0 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7056 | 0.668 | 0.6622,False,,612.791,
EV0196,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是喝牛奶后腹胀、排气多并容易腹泻。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-lactose-intolerance-niddk,gast-lactose-intolerance-niddk | gast-reflux-symptoms | gast-diarrhea-warning-signs,gast-lactose-intolerance-niddk#0 | gast-reflux-symptoms#1 | gast-diarrhea-warning-signs#0,消化内科 | 消化内科 | 消化内科,0.7541 | 0.7241 | 0.7059,False,,423.092,
EV0197,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是排便次数减少，大便干硬且费力。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-constipation-niddk | gast-constipation-medlineplus | gast-ibs-niddk,gast-constipation-niddk#0 | gast-constipation-medlineplus#0 | gast-ibs-niddk#1,消化内科 | 消化内科 | 消化内科,0.7309 | 0.7005 | 0.6842,False,,921.011,
EV0198,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是排便次数减少，大便干硬且费力。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-constipation-medlineplus | gast-constipation-niddk,gast-constipation-niddk | gast-ibs-niddk | gast-reflux-symptoms,gast-constipation-niddk#0 | gast-ibs-niddk#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.7609 | 0.7557 | 0.7373,False,,922.634,
EV0199,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是餐后反酸烧心，平躺时更明显。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-ibs-niddk | gast-reflux-symptoms,gast-reflux-symptoms#0 | gast-ibs-niddk#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.8257 | 0.6444 | 0.627,False,,710.171,
EV0200,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是餐后反酸烧心，平躺时更明显。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-reflux-symptoms,gast-reflux-symptoms | gast-ibs-niddk | gast-reflux-symptoms,gast-reflux-symptoms#0 | gast-ibs-niddk#1 | gast-reflux-symptoms#1,消化内科 | 消化内科 | 消化内科,0.8167 | 0.7067 | 0.7021,False,,515.092,
EV0201,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是腹部反复不适，排便后会有所缓解。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-reflux-symptoms | gast-ibs-niddk | gast-ibs-niddk,gast-reflux-symptoms#1 | gast-ibs-niddk#1 | gast-ibs-niddk#0,消化内科 | 消化内科 | 消化内科,0.7532 | 0.7041 | 0.7026,False,,798.953,
EV0202,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是腹部反复不适，排便后会有所缓解。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-ibs-medlineplus | gast-ibs-niddk,gast-reflux-symptoms | gast-lactose-intolerance-niddk | gast-ibs-niddk,gast-reflux-symptoms#1 | gast-lactose-intolerance-niddk#1 | gast-ibs-niddk#1,消化内科 | 消化内科 | 消化内科,0.8198 | 0.7804 | 0.7523,False,,802.825,
EV0203,evidence_triage,2,P2 组合与背景干扰,最近工作忙、睡眠少，但主要不适是上腹部有灼烧感，空腹时更明显。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-reflux-symptoms | gast-peptic-ulcer-medlineplus | gast-nafld-niddk,gast-reflux-symptoms#0 | gast-peptic-ulcer-medlineplus#0 | gast-nafld-niddk#1,消化内科 | 消化内科 | 消化内科,0.7117 | 0.6755 | 0.6418,False,,617.295,
EV0204,evidence_triage,2,P2 组合与背景干扰,这段时间饮食和作息不规律，但主要不适是上腹部有灼烧感，空腹时更明显。,evidence_triage,evidence_triage,消化内科,消化内科,中,中,,,gast-peptic-ulcer-medlineplus,gast-reflux-symptoms | gast-reflux-symptoms | gast-diarrhea-warning-signs,gast-reflux-symptoms#0 | gast-reflux-symptoms#1 | gast-diarrhea-warning-signs#2,消化内科 | 消化内科 | 消化内科,0.7298 | 0.7141 | 0.7053,False,,412.381,
